"InstTerm","ADCGradTerm","ADCPersonID","ADCGradAcadProgram","GradProg","GradCert","CIPCode2010","InstCountry","InstState","InstShortName"
201601,2016SP,6584751,C55450,C55450,,13.1202,US,NC,CPCC
201601,2016SP,6584010,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6589363,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6589744,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6589419,A55220,A55220,,13.1210,US,NC,CPCC
201601,2016SP,6589494,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6589494,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6589975,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6589299,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6582756,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6582453,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,6582943,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6582097,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6585883,A55180,A55180,,43.0104,US,NC,CPCC
201601,2016SP,6585119,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6585651,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6585606,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6585418,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6585938,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6585208,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6580366,C50210C3,C50210,C3,48.0503,US,NC,CPCC
201601,2016SP,6580394,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6580772,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6580772,D2550091,D25500,91,52.1203,US,NC,CPCC
201601,2016SP,6580490,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6580939,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6580996,A40320,A40320,,15.0805,US,NC,CPCC
201601,2016SP,6580019,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6580041,A4538A,A4538A,,51.1599,US,NC,CPCC
201601,2016SP,6513815,A4538A,A4538A,,51.1599,US,NC,CPCC
201601,2016SP,6513815,C4538EC5,C4538E,C5,51.1501,US,NC,CPCC
201601,2016SP,6513063,C25500C7,C25500,C7,52.1203,US,NC,CPCC
201601,2016SP,6513046,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6513046,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6513093,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6518045,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6511956,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6511274,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6511274,D2550013,D25500,13,52.1203,US,NC,CPCC
201601,2016SP,6511096,A55130,A55130,,12.0501,US,NC,CPCC
201601,2016SP,6516940,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6516527,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016CE1,6517372,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6517885,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6517188,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6517762,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6517772,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6517943,A30220,A30220,,50.0408,US,NC,CPCC
201601,2016SP,6517546,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6514323,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6514768,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6514548,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6514041,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6519182,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6519121,C5035010,C50350,10,41.0204,US,NC,CPCC
201601,2016SP,6519159,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6519981,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016CE1,6519991,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016CE1,6519996,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6519243,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6519243,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6519561,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6519043,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6519009,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016CE1,6512659,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6512787,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512707,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512414,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512447,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512494,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512452,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6512920,A10500,A10500,,14.0102,US,NC,CPCC
201601,2016SP,6512209,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6515197,D25380,D25380,,22.0302,US,NC,CPCC
201601,2016SP,6515192,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6515648,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6515648,C25370C1,C25370,C1,52.0204,US,NC,CPCC
201601,2016SP,6515648,C25370C4,C25370,C4,52.0204,US,NC,CPCC
201601,2016SP,6515794,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6515750,A25110,A25110,,52.0909,US,NC,CPCC
201601,2016SP,6515537,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6515518,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6515506,A45110,A45110,,51.3801,US,NC,CPCC
201601,2016SP,6515056,D50210,D50210,,48.0503,US,NC,CPCC
201601,2016CE1,6510356,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6510679,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6510922,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6510541,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6510559,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6510552,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6510052,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6563815,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6563810,A45720,A45720,,51.0908,US,NC,CPCC
201601,2016SP,6563731,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6568390,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6568927,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6561810,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6561117,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6566788,A25380,A25380,,22.0302,US,NC,CPCC
201601,2016SP,6566447,A45380,A45380,,51.1599,US,NC,CPCC
201601,2016SP,6567710,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6567790,A25310,A25310,,51.0705,US,NC,CPCC
201601,2016SP,6567408,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6564285,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6564242,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6564028,A50420,A50420,,48.0508,US,NC,CPCC
201601,2016SP,6569636,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6569446,A55140,A55140,,12.0401,US,NC,CPCC
201601,2016SP,6569064,A55130,A55130,,12.0501,US,NC,CPCC
201601,2016SP,6562313,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016CE1,6562343,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6562739,A60160,A60160,,47.0604,US,NC,CPCC
201601,2016SP,6562794,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6562066,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6565309,A55240,A55240,,43.0201,US,NC,CPCC
201601,2016SP,6565450,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6565450,D2550010,D25500,10,52.1203,US,NC,CPCC
201601,2016SP,6565568,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6565055,A10200M,A10200,M,24.0101,US,NC,CPCC
201601,2016SP,6560447,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6560424,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6560561,A55130,A55130,,12.0501,US,NC,CPCC
201601,2016SP,6573383,A10400,A10400,,24.0101,US,NC,CPCC
201601,2016SP,6573780,A45260,A45260,,51.0602,US,NC,CPCC
201601,2016SP,6573966,A25500,A25500,,52.1203,US,NC,CPCC
201601,2016SP,6573966,C25500C2,C25500,C2,52.1203,US,NC,CPCC
201601,2016SP,6573966,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6578700,A15420,A15420,,01.0607,US,NC,CPCC
201601,2016SP,6578921,C4538EC2,C4538E,C2,51.1501,US,NC,CPCC
201601,2016SP,6578239,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6571840,A2512C,A2512C,,52.1001,US,NC,CPCC
201601,2016SP,6571403,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6571901,C25500C3,C25500,C3,52.1203,US,NC,CPCC
201601,2016SP,6571540,A45400,A45400,,51.0801,US,NC,CPCC
201601,2016SP,6571540,D45400,D45400,,51.0801,US,NC,CPCC
201601,2016SP,6576851,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6576780,A35190,A35190,,46.0401,US,NC,CPCC
201601,2016CE1,6576485,AHS,AHS,,00.0000,US,NC,CPCC
201601,2016SP,6576980,A30180,A30180,,50.0409,US,NC,CPCC
201601,2016SP,6576926,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6576920,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6577165,A55150,A55150,,12.0503,US,NC,CPCC
201601,2016SP,6577904,C25500C8,C25500,C8,52.1203,US,NC,CPCC
201601,2016SP,6577598,A45640,A45640,,51.0806,US,NC,CPCC
201601,2016SP,6577551,A10100,A10100,,24.0101,US,NC,CPCC
201601,2016SP,6574303,A10100,A10100,,24.0101,US,NC,CPCC
